,key,ra,dec,name,host,confirmed_real,confirmed_star_cluster,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,rhalf_physical,rhalf_sph_physical,surface_brightness_rhalf,metallicity,metallicity_em,metallicity_ep,metallicity_type,ll,bb,peri,peri16,peri50,peri84,apo,apo16,apo50,apo84,ecc,ecc16,ecc50,ecc84,fperi,fperi16,fperi50,fperi84,Lz,Lz16,Lz50,Lz84,E,E16,E50,E84
172,ngc_6717,283.775177,-22.701473,NGC 6717,,1,1,1.2,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.382,0.038,0.038,Baumgardt2021MNRAS.505.5957B,8.3,0.03,0.03,Baumgardt2020PASA...37...46B,30.25,0.9,0.9,,,,,Baumgardt2018MNRAS.478.1520B,-3.1253,0.0273,0.0273,-5.0082,0.0271,0.0271,Vasiliev2021MNRAS.505.5978V,-1.26,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.89,0.5,0.5,Kruijssen2019MNRAS.486.3180K,,,,,-6.081999999999999,0.03,0.03,4.665829995663981,7.523154831868715,0.13050730530645094,0.13281123724384702,2.62607643906859,2.62607643906859,19.585149890124136,-1.26,,,spectroscopic,12.875981710606801,-10.900206493003205,0.9555851021498902,0.9521574653981157,0.964539672107644,0.9899588763478019,2.327345353551536,2.3205137604731076,2.330353544669421,2.344195496433476,0.4178462717720157,0.40508281192984813,0.41435706583015797,0.4203039905525059,0.9928897368823904,0.9871684988618964,0.9920425955111002,0.9970040201207557,-0.18353965979023223,-0.1879825595461884,-0.18366338909078206,-0.1804106437721329,-0.1708958795916563,-0.17096110297642078,-0.1708522628841409,-0.17071647820152155
173,ngc_6652,278.940125,-32.990723,NGC 6652,,1,1,0.53,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.88,0.032,0.032,Baumgardt2021MNRAS.505.5957B,8.64,0.04,0.04,Baumgardt2020PASA...37...46B,-95.37,0.86,0.86,,,,,Baumgardt2018MNRAS.478.1520B,-5.4844,0.0274,0.0274,-4.2739,0.0268,0.0268,Vasiliev2021MNRAS.505.5978V,-0.81,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.48,0.46,0.46,Kruijssen2019MNRAS.486.3180K,,,,,-6.24,0.04,0.04,4.729029995663981,9.462371613657929,0.1384202382515909,0.14047517843588686,1.4588209340659541,1.4588209340659541,18.150623078881427,-0.81,,,spectroscopic,1.53390594968901,-11.376817406026639,0.42089662745766826,0.42832120943602536,0.4814479412207443,0.5572752774231852,3.179438005826051,3.037713121792497,3.1565335780225103,3.295431148640982,0.7661902737780873,0.702313125623223,0.73418627981376,0.7618177602298278,0.6713972303101003,0.6548339012767602,0.6645149477526557,0.672573588652482,-0.049560833493883946,-0.06072561673321843,-0.04850721261865998,-0.0383080138931619,-0.15700424159794257,-0.15911234716461067,-0.15724821614727708,-0.15507837852312117
174,terzan_5,267.0202,-24.779055,Terzan 5,,1,1,0.92,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.103,0.049,0.049,Baumgardt2021MNRAS.505.5957B,5.02,0.08,0.08,Baumgardt2020PASA...37...46B,-82.57,0.73,0.73,,,,,Baumgardt2018MNRAS.478.1520B,-1.9891,0.0681,0.0681,-5.2433,0.0661,0.0661,Vasiliev2021MNRAS.505.5978V,-0.34,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-9.083,0.08,0.08,5.866229995663982,6.616068605559991,0.14762196384277093,0.15099097118191995,1.7705734374743953,1.7705734374743953,15.728182832970043,-0.34,,,spectroscopic,3.839475259607301,1.6868200489793044,0.15978015232010642,0.15565343813291743,0.2051222820213865,0.2604578803230377,187.59870149071716,1.7081444670457229,1.9336795258272503,3.620849576581923,0.9982980246652837,0.7504484851582018,0.8086111076442095,0.9172912053760256,0.007058408935532823,0.3449056561526005,0.7740727968128133,0.8859100708755904,-0.05089907737463994,-0.06623884285373935,-0.050740843258841054,-0.03620790820426227,-0.20080212308106998,-0.2038143743248267,-0.20079015280218848,-0.19782077688377317
175,palomar_12,326.661804,-21.252611,Palomar 12,sagittarius_1,1,1,1.31,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.335,0.035,0.035,Baumgardt2021MNRAS.505.5957B,11.93,0.04,0.04,Baumgardt2020PASA...37...46B,27.91,0.28,0.28,,,,,Baumgardt2018MNRAS.478.1520B,-3.2197,0.0291,0.0291,-3.3335,0.028,0.028,Vasiliev2021MNRAS.505.5978V,-0.85,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,9.11,0.57,0.57,Kruijssen2019MNRAS.486.3180K,,,,,-4.405000000000001,0.04,0.04,3.995029995663982,18.492686189780798,0.2956776036809714,0.3004819782518844,7.046888710503091,7.046888710503091,23.40560012125452,-0.85,,,spectroscopic,30.5101215858179,-47.681644284363884,15.097760303723826,14.839342752994087,15.109931235120257,15.398014341500152,48.19151197721576,44.61921803070821,48.07636937511521,52.10717756892181,0.5228967008277414,0.5010177867565515,0.5213964233211665,0.544530741821036,0.006375287085518197,0.004601815795007234,0.005595939532641007,0.006638030462930002,-2.1274526157842115,-2.207076305356444,-2.1240801312646593,-2.049265481600168,-0.017179186726512814,-0.02014158013131667,-0.01727646932449347,-0.014201318250160102
176,ngc_2298,102.247543,-36.005306,NGC 2298,,1,1,0.84,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.962,0.037,0.037,Baumgardt2021MNRAS.505.5957B,8.63,0.03,0.03,Baumgardt2020PASA...37...46B,147.15,0.57,0.57,,,,,Baumgardt2018MNRAS.478.1520B,3.3195,0.0255,0.0255,-2.1755,0.0256,0.0256,Vasiliev2021MNRAS.505.5978V,-1.92,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.84,0.59,0.59,Kruijssen2019MNRAS.486.3180K,,,,,-6.331999999999999,0.03,0.03,4.765829995663981,9.826525828295317,0.16601703839718596,0.16887006173556252,2.401073216304227,2.401073216304227,19.140640135175264,-1.92,,,spectroscopic,245.62860595743027,-16.006358079989763,1.3501636803753319,1.3293646326601305,1.5152594925031386,1.7311334028966379,16.11446956923631,15.89046523358075,16.090979685667165,16.27886601196719,0.845383105264423,0.8066796555295291,0.8289093685404474,0.8461384615783267,0.9198195961841898,0.9174793891475,0.9200453996277158,0.9241584863454015,0.5276501679265313,0.47783750929797447,0.5291859582611778,0.5756894773809593,-0.07708584391417284,-0.0778826296339746,-0.07706394929835847,-0.0763123261358993
177,ngc_6760,287.800268,1.030466,NGC 6760,,1,1,1.37,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.624,0.111,0.111,Baumgardt2021MNRAS.505.5957B,6.52,0.05,0.05,Baumgardt2020PASA...37...46B,-2.37,1.27,1.27,,,,,Baumgardt2018MNRAS.478.1520B,-1.107,0.026,0.026,-3.615,0.0262,0.0262,Vasiliev2021MNRAS.505.5978V,-0.4,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-8.104000000000001,0.05,0.05,5.474629995663982,8.410077540692336,0.4190983448813519,0.4410785576160201,3.351557575055981,3.351557575055981,18.092846468909205,-0.4,,,spectroscopic,36.107812144378144,-3.9243032926239763,1.7500212434070481,1.7379020291662033,1.7717413441305512,1.813475961444943,5.578884020314794,5.393434161423566,5.5702700419375155,5.7686133737904495,0.5224331109668803,0.4992554973872608,0.51751326522348,0.5347657976353681,0.881593391082071,0.8791076980816723,0.8825132906343722,0.8856002822042106,-0.6180970824335755,-0.6284606859428385,-0.6207965555862204,-0.6140656979317212,-0.13344935564140226,-0.13498016632724918,-0.13347178394287645,-0.13173878922138518
178,ngc_6388,264.071777,-44.7355,NGC 6388,,1,1,0.8,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.24,0.032,0.031,Baumgardt2021MNRAS.505.5957B,5.68,0.03,0.03,Baumgardt2020PASA...37...46B,83.11,0.45,0.45,,,,,Baumgardt2018MNRAS.478.1520B,-1.3159,0.0262,0.0262,-2.7088,0.0259,0.0259,Vasiliev2021MNRAS.505.5978V,-0.55,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.03,1.02,1.02,Dotter2011ApJ...738...74D,,,,,-9.56,0.03,0.03,6.0570299956639815,11.16863247780561,0.1633802636001942,0.16058725189994405,2.599058795771739,2.599058795771739,16.08469364384338,-0.55,,,spectroscopic,345.5564641136483,-6.737723012789869,0.9697611745079641,1.0302031820331954,1.1193055944191435,1.1885528050166576,9.616858265782186,4.115014968194122,4.326872481817102,4.643998566849766,0.8167949306239755,0.5597213555002902,0.5912820806036693,0.6309641070671008,0.3630299345462884,0.8438372917308395,0.9418100709753412,1.0,0.3041208721626874,0.2976387649292971,0.30330481221918704,0.3094451490522637,-0.15012214177382713,-0.15163721889912765,-0.15011240501703968,-0.14862199009386926
179,ngc_104,6.023792,-72.081306,NGC 104,,1,1,3.07,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.276,0.015,0.015,Baumgardt2021MNRAS.505.5957B,3.96,0.05,0.05,Baumgardt2020PASA...37...46B,-17.45,0.16,0.16,,,,,Baumgardt2018MNRAS.478.1520B,5.2516,0.0214,0.0214,-2.5515,0.0214,0.0214,Vasiliev2021MNRAS.505.5978V,-0.72,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.52,0.49,0.49,Kruijssen2019MNRAS.486.3180K,,,,,-9.315999999999999,0.05,0.05,5.959429995663982,4.520640796485013,0.031119872349356648,0.03133558499919076,4.037053387163869,4.037053387163869,17.284935048220436,-0.72,,,spectroscopic,305.89473383601353,-44.889317712892705,4.676600600961895,4.685758781006207,4.698438916645819,4.712923741102818,7.397995647060343,7.37263983002288,7.3812472495936925,7.390567527434072,0.22538186703710275,0.2201245352601766,0.22215582598104763,0.22385408718689906,0.9915914942692091,0.9951389385632109,0.9978032840189126,1.0,-1.1517041076237438,-1.1553435743238372,-1.1518004733708396,-1.1478632734663647,-0.10376436701108828,-0.10382059704335808,-0.10376773009770765,-0.10371436145565521
180,terzan_9,270.411667,-26.839722,Terzan 9,,1,1,0.99,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.806,0.129,0.13,Baumgardt2021MNRAS.505.5957B,7.21,0.13,0.13,Baumgardt2020PASA...37...46B,68.49,0.56,0.56,,,,,Baumgardt2018MNRAS.478.1520B,-2.1211,0.0517,0.0517,-7.7633,0.0485,0.0485,Vasiliev2021MNRAS.505.5978V,-1.15,0.12,0.12,,,,,Geisler2023A&A...669A.115G,,,,,,,,,,,,,,,,,,,,,,,-6.595999999999999,0.13,0.13,4.871429995663981,5.770321353329293,0.33281221303082287,0.35600319110935263,1.661733257476565,1.661733257476565,18.077419661041283,-1.15,0.12,0.12,spectroscopic,3.603138800510298,-1.9887846429644143,0.2914835269477853,0.21030888566737393,0.3067180168929906,0.4249915105002875,2.5372615000547056,2.2017024890246883,2.5262215980626417,2.8533088964030626,0.7939131847053328,0.7418285652076505,0.7834423824854138,0.8261322566585443,0.8865378956970098,0.8671739701888058,0.8884583001081139,0.9004149319483661,-0.08767990909831541,-0.127056325346249,-0.08633392991218716,-0.0571747668357844,-0.1828371315385925,-0.18902488047261265,-0.1830712513537455,-0.17666192207626327
181,ngc_6218,251.809067,-1.948528,NGC 6218,,1,1,1.83,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.542,0.02,0.021,Baumgardt2021MNRAS.505.5957B,6.5,0.04,0.04,Baumgardt2020PASA...37...46B,-41.67,0.14,0.14,,,,,Baumgardt2018MNRAS.478.1520B,-0.1914,0.0241,0.0241,-6.8019,0.024,0.024,Vasiliev2021MNRAS.505.5978V,-1.37,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.97,0.47,0.47,Kruijssen2019MNRAS.486.3180K,,,,,-7.042,0.04,0.04,5.049829995663981,5.109754090546759,0.04684650708653937,0.04965542135655454,2.7200520018423275,2.7200520018423275,18.701498991623655,-1.37,,,spectroscopic,15.715193003275258,26.31328964319487,1.6980145619401947,1.72845859665566,1.776321549534988,1.823723560989573,4.765236168933371,4.6381623714637445,4.669182992177051,4.721720341738044,0.4745633017672849,0.4388878159679443,0.4500349297937468,0.4610574850911857,0.8884758044576424,0.8972453549082918,0.9148070780530932,0.9257111696599113,-0.40949776334168847,-0.41713396053990703,-0.40928167773304625,-0.40235856185225943,-0.1365041558465606,-0.13665949841862937,-0.13650503883010542,-0.13632445281256103
182,e_3,140.237793,-77.281891,E 3,,1,1,1.92,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.482,0.069,0.069,Baumgardt2021MNRAS.505.5957B,10.92,0.03,0.03,Baumgardt2020PASA...37...46B,11.71,0.34,0.34,,,,,Baumgardt2018MNRAS.478.1520B,-2.7274,0.0272,0.0272,7.0827,0.0271,0.0271,Vasiliev2021MNRAS.505.5978V,-0.83,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.8,1.41,1.41,Forbes2010MNRAS.404.1203F,,,,,-3.5619999999999994,0.03,0.03,3.657829995663981,7.877710195856797,0.24638430880577822,0.25433905068473717,4.399743373940111,4.399743373940111,23.225749665818377,-0.83,,,spectroscopic,292.26823163118786,-19.017022437029617,8.672162545366858,8.4849948826194,8.679980697755031,8.861502536687105,11.52335042507269,10.776673699249642,11.501504074148452,12.356042283713066,0.14117927501416558,0.11883333472436423,0.13981118284372468,0.1642919087353463,0.11307675458751766,0.08074044294108175,0.11156369395543417,0.1582817745550074,-2.02051233391373,-2.097396426272476,-2.0199848019163413,-1.9493025181452663,-0.07602001690510535,-0.07859067914682165,-0.07603677818751214,-0.0733282326173498
183,kim_1,332.9214,7.0271,Kim 1,MW,0,0,1.2,0.1,0.1,-59.0,6.0,6.0,0.42,0.1,0.1,,Kim2015ApJ...799...73K,16.48,0.1,0.2,Kim2015ApJ...799...73K,16.78,0.5,0.5,Kim2015ApJ...799...73K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.22,0.22,1.24,0.55,0.55,Munoz2018ApJ...860...66M,12.0,3.0,1.5,Kim2015ApJ...799...73K,-1.7,0.2,0.5,Kim2015ApJ...799...73K,0.3000000000000007,0.5,0.5,2.113029995663981,19.769696401118622,0.8897829101556987,1.9073446470783395,6.900925886383869,5.255588577108233,27.4737199110737,-1.7,0.2,0.5,photometric,68.51580135649793,-38.424142335873235,,,,,,,,,,,,,,,,,,,,,,,,
184,gaia_3,95.05864,-73.41445,Gaia 3,MW,0,0,0.53,,,,,,,,,,Torrealba2019MNRAS.484.2181T,18.4,,,Torrealba2019MNRAS.484.2181T,15.1,,,Torrealba2019MNRAS.484.2181T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.299999999999999,,,3.553029995663981,47.8630092322638,,,7.379076058969778,7.379076058969778,24.610623078881428,,,,,284.227375174827,-28.131309177497638,,,,,,,,,,,,,,,,,,,,,,,,
185,balbinot_1,332.6791,14.9403,Balbinot 1,MW,1,0,0.6,0.11,0.16,,,,,,,,Balbinot2013ApJ...767..101B,17.52,0.11,0.07,Balbinot2013ApJ...767..101B,16.31,0.66,0.66,Balbinot2013ApJ...767..101B,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.06,0.1,7.85,3.4,4.15,Balbinot2013ApJ...767..101B,0.84,0.11,0.11,1.48,0.23,0.23,Munoz2018ApJ...860...66M,11.7,0.8,1.4,Balbinot2013ApJ...767..101B,-1.58,0.13,0.08,Balbinot2013ApJ...767..101B,-1.2100000000000009,0.66,0.66,2.7170299956639816,31.915378551007585,1.5764667090648672,1.0455926667381803,5.570284377354593,5.570284377354593,26.08999997795106,-1.58,0.13,0.08,photometric,75.17231390338137,-32.64426492550712,,,,,,,,,,,,,,,,,,,,,,,,
186,crater_1,174.0668,-10.8772,Laevens 1,MW,1,1,0.46,0.01,0.01,,,,,,,,Weisz2016ApJ...822...32W,20.82,0.045,0.044,Weisz2016ApJ...822...32W,15.52,0.1,0.1,Weisz2016ApJ...822...32W,148.18,1.08,1.15,2.04,1.06,2.19,,Voggel2016MNRAS.460.3384V,-0.04,0.12,0.12,0.12,0.1,0.1,Battaglia2022A&A...657A..54B,-1.68,0.05,,,,,0.53,Kirby2015ApJ...810...56K,0.39,0.02,0.02,,,,Weisz2016ApJ...822...32W,0.49,0.07,0.07,0.77,0.19,0.19,Munoz2018ApJ...860...66M,7.5,0.4,0.4,Weisz2016ApJ...822...32W,-1.66,0.04,0.04,Weisz2016ApJ...822...32W,-5.300000000000001,0.1,0.1,4.353029995663982,145.88142602753473,2.992030176424663,2.9861099217018534,19.520185879585256,19.520185879585256,24.72303289352977,-1.68,0.05,,spectroscopic,274.80702677748513,47.84736916779219,145.64720644052306,141.24787129479196,145.19194964969205,148.35917889944028,493.7756923196727,161.65932902440585,227.9812575410657,303.9443688988606,0.5444416935241931,0.08936409876228738,0.23122895978156435,0.353908728073291,1.0041612161495746e-05,0.0,6.935040518739464e-05,0.0063956536490427625,-4.3380672774684435,-12.592053078734612,-4.191543022249135,4.069162451708477,0.049401504829090906,0.037687554684205204,0.0523377215819008,0.07453914823928934
187,delve_6,33.07,-66.056,DELVE 6,MW,0,0,0.43,0.12,0.18,14.0,63.0,40.0,,,,0.56,Cerny2023ApJ...953L..21C,19.51,0.16,0.11,Cerny2023ApJ...953L..21C,18.01,0.6,0.4,Cerny2023ApJ...953L..21C,,,,,,,,,0.93,0.39,0.39,-1.28,0.38,0.38,Cerny2023ApJ...953L..21C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,0.6,0.4,2.8330299956639813,79.79946872679768,5.6684445967059105,4.146529925142133,9.981471539478212,9.981471539478212,27.066586014655137,,,,,290.57017376536714,-49.086568654522715,,,,,,,,,,,,,,,,,,,,,,,,
188,smash_1,95.2496,-80.3966,SMASH 1,MW,0,0,0.57,0.18,0.32,-24.0,16.0,16.0,0.62,0.21,0.17,,Martin2016ApJ...830L..10M,18.8,,,Martin2016ApJ...830L..10M,17.8,0.9,0.9,Martin2016ApJ...830L..10M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.9,0.9,2.6330299956639815,57.543993733715666,,,9.541155476303073,5.88156324226268,26.418077010424575,,,,,292.1392842689408,-27.985997323766014,,,,,,,,,,,,,,,,,,,,,,,,
189,bliss_1,177.51,-41.772,BLISS 1,MW,1,0,0.6,0.14,0.19,101.0,56.0,74.0,0.06,,,,Mau2019ApJ...875..154M,16.87,0.13,0.2,Mau2019ApJ...875..154M,16.87,0.7,1.7,Mau2019ApJ...875..154M,,,,,,,,,-2.34,0.042,0.042,0.138,0.038,0.038,Vasiliev2021MNRAS.505.5978V,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,Mau2019ApJ...875..154M,0.0,0.7,1.7,2.233029995663981,23.65919697485761,1.3748454821545337,2.2825966463305143,4.129308855891474,4.003513473151193,26.582819613273244,-1.4,,,photometric,290.8313041691232,19.65258527423589,,,,,,,,,,,,,,,,,,,,,,,,
190,hsc_1,334.309,3.48,HSC 1,MW,0,0,0.44,0.06,0.07,-12.0,11.0,11.0,0.46,0.1,0.08,,Homma2019PASJ...71...94H,18.3,0.2,0.2,Homma2019PASJ...71...94H,18.1,0.83,0.59,Homma2019PASJ...71...94H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1999999999999993,0.83,0.59,2.3130299956639813,45.708818961487516,4.021880614453963,4.409904401239736,5.850308845890464,4.299081453036716,26.53749152366713,,,,,66.31919580413064,-41.84069925593544,,,,,,,,,,,,,,,,,,,,,,,,
191,delve_1,247.725,-0.972,DELVE 1,MW,1,0,0.97,0.19,0.27,21.0,30.0,26.0,0.2,0.2,0.1,,Mau2020ApJ...890..136M,16.39,0.12,0.12,Mau2020ApJ...890..136M,16.19,0.6,0.8,Mau2020ApJ...890..136M,,,,,,,,,0.04,0.07,0.07,-1.54,0.05,0.05,Battaglia2022A&A...657A..54B,,,,,,,,,,,,,,,,,,,,,,,12.5,0.7,1.0,Mau2020ApJ...890..136M,-1.5,,,Mau2020ApJ...890..136M,-0.1999999999999993,0.6,0.8,2.3130299956639813,18.967059212111483,1.0197229437862383,1.0776610615401516,5.3517750615317485,4.786773135149244,26.770827340790973,-1.5,,,photometric,14.187556047648796,30.290002967411787,,,,,,,,,,,,,,,,,,,,,,,,
192,segue_3,320.37925,19.1176944,Segue 3,MW,1,1,0.433,0.0833,0.0833,33.0,36.0,36.0,0.23,0.11,0.11,,Fadely2011AJ....142...88F,16.14,0.09,0.09,Fadely2011AJ....142...88F,16.08,0.78,0.078,Fadely2011AJ....142...88F,-167.0,,,1.2,2.6,2.6,,Fadely2011AJ....142...88F,-0.981,0.121,0.121,-1.667,0.081,0.081,Vasiliev2021MNRAS.505.5978V,,,,,,,,,0.27,0.12,0.12,3.46,0.86,0.86,Munoz2018ApJ...860...66M,0.52,0.09,0.09,1.3,0.3,0.3,Munoz2018ApJ...860...66M,12.0,0.4,1.5,Fadely2011AJ....142...88F,-1.7,0.27,0.07,Fadely2011AJ....142...88F,-0.060000000000002274,0.78,0.078,2.257029995663982,16.904409316432634,0.6863083428433363,0.7153511476836734,2.129188018215794,1.86835490339056,24.867910033937786,-1.7,0.27,0.07,photometric,69.39965209944472,-21.272287124080197,4.54760028502176,3.9293104632469342,4.623173755207323,5.3774652381660815,16.199078013243366,15.580626487487413,16.210190582166828,16.812595420777935,0.5616069021128999,0.5105276435568934,0.5574935413758767,0.6015477523047233,0.9964674572422894,0.9950666653544387,0.9971789680017076,0.9986724800411481,-1.5021144857749276,-1.6852102670601974,-1.5027563606141299,-1.3196918234590302,-0.07203450371259822,-0.07462659413243616,-0.07193105508876013,-0.06927250898656283
193,koposov_1,179.8253,12.2615,Koposov 1,MW,1,0,0.62,0.18,0.18,7.0,21.0,21.0,0.45,0.15,0.15,,Munoz2018ApJ...860...66M,18.42,,,Munoz2018ApJ...860...66M,17.38,0.69,0.69,Munoz2018ApJ...860...66M,,,,,,,,,-1.513,0.135,0.135,-0.814,0.105,0.105,Vasiliev2021MNRAS.505.5978V,,,,,,,,,0.29,0.12,0.12,4.3,2.1,2.1,Munoz2018ApJ...860...66M,0.72,0.18,0.18,1.27,0.56,0.56,Munoz2018ApJ...860...66M,,,,,,,,,-1.0400000000000027,0.69,0.69,2.6490299956639825,48.30588020397729,,,8.711998795544654,6.46099122870975,26.5821089063598,,,,,260.96993023032616,70.75508481375864,,,,,,,,,,,,,,,,,,,,,,,,
194,des_1,8.4991667,-49.0386111,DES 1,MW,1,0,0.245,0.027,0.036,112.0,3.0,3.0,0.41,0.06,0.03,,Conn2018ApJ...852...68C,19.4,0.12,0.12,Conn2018ApJ...852...68C,17.98,0.5,0.5,Conn2018ApJ...852...68C,,,,,,,,,,,,,,,,,,,,,,,,0.116,0.037,0.04,2.114,0.707,0.729,Conn2018ApJ...852...68C,,,,,,,,11.2,0.9,1.0,Conn2018ApJ...852...68C,-2.38,0.19,0.21,Conn2018ApJ...852...68C,-1.4199999999999982,0.5,0.5,2.801029995663981,75.85775750291836,4.078328375782206,4.310048835849543,5.406201162388542,4.152581907060307,25.24220419684076,-2.38,0.19,0.21,photometric,310.5222007833025,-67.83180048114993,,,,,,,,,,,,,,,,,,,,,,,,
195,ps1_1,289.17121,-27.82721,PS1 1,MW,0,0,0.55,,,,,,,,,,Torrealba2019MNRAS.484.2181T,17.4,,,Torrealba2019MNRAS.484.2181T,15.5,,,Torrealba2019MNRAS.484.2181T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8999999999999986,,,2.993029995663981,30.19951720402013,,,4.831575904125882,4.831575904125882,25.091057177025764,,,,,10.042108343027943,-17.420667687154094,,,,,,,,,,,,,,,,,,,,,,,,
196,laevens_3,316.7293802,14.9843999,Laevens 3,MW,1,1,0.64,0.05,0.05,72.0,17.0,24.0,0.11,0.11,0.09,,Longeard2019MNRAS.490.1498L,18.94,0.02,0.05,Longeard2019MNRAS.490.1498L,16.14,0.3,0.2,Longeard2019MNRAS.490.1498L,-70.2,0.5,0.5,,,,,Longeard2019MNRAS.490.1498L,0.172,0.101,0.101,-0.666,0.08,0.08,Vasiliev2021MNRAS.505.5978V,-1.8,0.1,0.1,,,,,Longeard2019MNRAS.490.1498L,,,,,,,,,,,,,,,13.0,1.0,1.0,Longeard2019MNRAS.490.1498L,,,,,-2.8000000000000007,0.3,0.2,3.3530299956639817,61.37620051647945,0.562700388607567,1.429635364852345,11.426312334685981,10.77956149744132,25.933618612286253,-1.8,0.1,0.1,spectroscopic,63.59807012441659,-21.17607401164079,11.756111651482174,8.152416477090274,12.693772320979846,17.88137955462409,72.87513864046463,71.14575274421142,73.36017741040203,75.66428326372805,0.7221803621965197,0.6151740944080775,0.7037861338923335,0.7956088510089647,0.7650249414174386,0.7091176527588113,0.7578487720454747,0.7905484738479585,-2.2814050780438175,-3.6286220236172877,-2.3158738108339953,-0.8407000653544604,-0.003292465216889842,-0.004978632058509173,-0.0028423046459286356,-0.00030337695961374275
197,delve_3,290.396,-60.784,DELVE 3,MW,1,0,0.4,0.08,0.12,87.0,35.0,30.0,,,,0.4,Cerny2023ApJ...953....1C,18.73,0.23,0.09,Cerny2023ApJ...953....1C,17.43,0.6,0.4,Cerny2023ApJ...953....1C,,,,,,,,,-0.33,0.34,0.31,-0.8,0.32,0.35,Cerny2023ApJ...953....1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3000000000000007,0.6,0.4,2.7530299956639817,55.71857489319304,5.599851530465791,2.357866858938195,6.48315057603511,6.48315057603511,26.329543694922066,,,,,335.8458283951928,-27.061853103800697,,,,,,,,,,,,,,,,,,,,,,,,
198,to_1,56.08255,-69.42255,To 1,MW,0,0,0.27,,,,,,,,,,Torrealba2019MNRAS.484.2181T,18.2,,,Torrealba2019MNRAS.484.2181T,16.6,,,Torrealba2019MNRAS.484.2181T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5999999999999979,,,2.8730299956639804,43.65158322401656,,,3.4283873293533476,3.4283873293533476,24.64606256441181,,,,,284.3605878946307,-40.90686144495923,,,,,,,,,,,,,,,,,,,,,,,,
