# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Aug  8 10:41:24 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: CFHT/Megacam post-2014 <i>u*g'r'i'z'</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
0.0001957 -1.90000 10.00000 0.8463837504 2.4339291884    0.790  2.052  3.7198  2.115    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.967e-04 -0.360 1.049 0.142 -0.366 -0.536 -0.618
0.0001957 -1.90000 10.00000 0.8463848233 2.4339295180    0.790  2.091  3.7167  2.064    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.458 0.986 0.060 -0.461 -0.637 -0.722
0.0001957 -1.90000 10.00000 0.8463858366 2.4339298293    0.790  2.130  3.7139  2.013    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.555 0.921 -0.023 -0.556 -0.736 -0.825
0.0001957 -1.90000 10.00000 0.8463872671 2.4339302687    0.790  2.168  3.7113  1.965    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.650 0.857 -0.105 -0.649 -0.834 -0.925
0.0001957 -1.90000 10.00000 0.8463905454 2.4339312758    0.790  2.165  3.7118  1.970    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.642 0.859 -0.099 -0.641 -0.825 -0.916
0.0001957 -1.90000 10.00000 0.8464085460 2.4339368054    0.790  2.145  3.7129  1.994    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.594 0.894 -0.057 -0.593 -0.776 -0.865
0.0001957 -1.90000 10.00000 0.8464309573 2.4339436896    0.790  2.171  3.7109  1.961    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.656 0.855 -0.109 -0.655 -0.840 -0.932
0.0001957 -1.90000 10.00000 0.8464507461 2.4339497678    0.790  2.214  3.7079  1.905    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.766 0.786 -0.201 -0.761 -0.952 -1.048
0.0001957 -1.90000 10.00000 0.8464646339 2.4339540333    0.790  2.249  3.7055  1.861    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.348e-05 -1.000 1.968e-04 -0.853 0.730 -0.276 -0.847 -1.041 -1.140
0.0001957 -1.90000 10.00000 0.8464822769 2.4339594520    0.790  2.294  3.7027  1.805    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.349e-05 -1.000 1.968e-04 -0.964 0.659 -0.370 -0.954 -1.154 -1.256
0.0001957 -1.90000 10.00000 0.8464988470 2.4339645409    0.791  2.334  3.7002  1.755    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.387e-06 8.349e-05 -1.000 1.967e-04 -1.066 0.593 -0.457 -1.053 -1.257 -1.362
0.0001957 -1.90000 10.00000 0.8465140462 2.4339692085    0.791  2.375  3.6978  1.705    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.317e-05 9.388e-06 8.349e-05 -1.000 1.968e-04 -1.166 0.529 -0.543 -1.150 -1.359 -1.467
0.0001957 -1.90000 10.00000 0.8465278745 2.4339734550    0.791  2.415  3.6954  1.655    7  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.315e-05 9.395e-06 8.349e-05 -1.000 1.968e-04 -1.267 0.465 -0.628 -1.248 -1.461 -1.572
0.0001957 -1.90000 10.00000 0.8465402722 2.4339772621    0.791  2.455  3.6930  1.605    7  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.306e-05 9.438e-06 8.349e-05 -1.000 1.962e-04 -1.368 0.402 -0.714 -1.345 -1.563 -1.676
0.0001957 -1.90000 10.00000 0.8465516567 2.4339807579    0.791  2.496  3.6907  1.554    7  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.532e-01 2.466e-01 3.278e-05 9.652e-06 8.352e-05 -1.000 1.964e-04 -1.471 0.337 -0.801 -1.444 -1.666 -1.782
0.0001957 -1.90000 10.00000 0.8465619683 2.4339839242    0.791  2.537  3.6883  1.504    7  0.000  0.513     6.62     5.28     3.76     2.90     2.35  3    -1e-30      0.00 7.531e-01 2.467e-01 3.218e-05 1.027e-05 8.353e-05 -1.000 1.969e-04 -1.572 0.276 -0.886 -1.542 -1.768 -1.887
0.0001957 -1.90000 10.00000 0.8465711474 2.4339867426    0.791  2.577  3.6859  1.455    7  0.000  0.501     7.34     5.78     4.09     3.17     2.56  3    -1e-30      0.00 7.529e-01 2.469e-01 3.138e-05 1.122e-05 8.355e-05 -1.000 1.951e-04 -1.672 0.218 -0.968 -1.637 -1.868 -1.990
0.0001957 -1.90000 10.00000 0.8465796709 2.4339893597    0.791  2.617  3.6836  1.405    7  0.000  0.488     8.16     6.32     4.46     3.45     2.79  3    -1e-30      0.00 7.528e-01 2.471e-01 3.061e-05 1.217e-05 8.357e-05 -1.000 1.790e-04 -1.772 0.182 -1.048 -1.735 -1.970 -2.096
0.0001957 -1.90000 10.00000 0.8465875983 2.4339917937    0.791  2.657  3.6812  1.356    7  0.000  0.477     9.06     6.91     4.85     3.77     3.05  3    -1e-30      0.00 7.526e-01 2.472e-01 2.993e-05 1.300e-05 8.359e-05 -1.000 1.699e-04 -1.872 0.155 -1.125 -1.833 -2.073 -2.201
0.0001957 -1.90000 10.00000 0.8465952277 2.4339941361    0.791  2.697  3.6788  1.306    7  0.000  0.468    10.07     7.56     5.29     4.11     3.33  3    -1e-30      0.00 7.524e-01 2.474e-01 2.934e-05 1.373e-05 8.360e-05 -1.000 1.956e-04 -1.972 0.136 -1.199 -1.930 -2.176 -2.307
0.0001957 -1.90000 10.00000 0.8466024399 2.4339963504    0.791  2.737  3.6764  1.257    7  0.000  0.460    11.17     8.26     5.76     4.48     3.63  3    -1e-30      0.00 7.523e-01 2.476e-01 2.884e-05 1.436e-05 8.361e-05 -1.000 1.769e-04 -2.072 0.124 -1.270 -2.026 -2.277 -2.412
0.0001957 -1.90000 10.00000 0.8466094732 2.4339985098    0.791  2.777  3.6739  1.207    7  0.000  0.453    12.42     9.04     6.28     4.89     3.96  3    -1e-30      0.00 7.521e-01 2.478e-01 2.839e-05 1.491e-05 8.360e-05 -1.000 1.204e-04 -2.172 0.119 -1.340 -2.122 -2.380 -2.518
0.0001957 -1.90000 10.00000 0.8466160297 2.4340005227    0.791  2.817  3.6715  1.157    7  0.000  0.447    13.81     9.90     6.85     5.34     4.32  2    -1e-30      0.00 7.519e-01 2.479e-01 2.801e-05 1.539e-05 8.358e-05 -1.000 1.965e-04 -2.272 0.121 -1.407 -2.219 -2.483 -2.625
0.0001957 -1.90000 10.00000 0.8466215730 2.4340022245    0.791  2.856  3.6690  1.108    7  0.000  0.441    15.31    10.81     7.45     5.81     4.71  2    -1e-30      0.00 7.517e-01 2.481e-01 2.767e-05 1.581e-05 8.353e-05 -1.000 1.968e-04 -2.370 0.132 -1.469 -2.311 -2.582 -2.728
0.0001957 -1.90000 10.00000 0.8466264606 2.4340037250    0.791  2.895  3.6665  1.059    7  0.000  0.437    17.00    11.82     8.11     6.34     5.14  2    -1e-30      0.00 7.515e-01 2.483e-01 2.738e-05 1.619e-05 8.345e-05 -1.000 1.968e-04 -2.468 0.153 -1.528 -2.403 -2.682 -2.831
0.0001957 -1.90000 10.00000 0.8466305733 2.4340049876    0.791  2.935  3.6639  1.008    7  0.000  0.434    18.92    12.95     8.85     6.93     5.61  2    -1e-30      0.00 7.513e-01 2.485e-01 2.714e-05 1.653e-05 8.334e-05 -1.000 1.968e-04 -2.568 0.186 -1.584 -2.496 -2.783 -2.937
0.0001957 -1.90000 10.00000 0.8466343880 2.4340061587    0.791  2.977  3.6612  0.956    7  0.000  0.431    21.14    14.24     9.68     7.59     6.16  2    -1e-30      0.00 7.511e-01 2.487e-01 2.691e-05 1.689e-05 8.317e-05 -1.000 1.968e-04 -2.672 0.236 -1.635 -2.592 -2.889 -3.047
0.0001957 -1.90000 10.00000 0.8466383815 2.4340073847    0.791  3.020  3.6583  0.901    7  0.000  0.429    23.77    15.73    10.65     8.36     6.78  2    -1e-30      0.00 7.509e-01 2.489e-01 2.673e-05 1.723e-05 8.298e-05 -1.000 1.969e-04 -2.781 0.308 -1.681 -2.689 -2.998 -3.162
0.0001957 -1.90000 10.00000 0.8466417193 2.4340084094    0.791  3.071  3.6548  0.836    7  0.000  0.428    27.26    17.68    11.91     9.37     7.60  1    -1e-30      0.00 7.508e-01 2.490e-01 2.660e-05 1.753e-05 8.279e-05 -1.000 1.950e-04 -2.908 0.332 -1.747 -2.799 -3.120 -3.291
0.0001957 -1.90000 10.00000 0.8466436863 2.4340090132    0.791  3.126  3.6509  0.765    7  0.000  0.428    31.67    20.10    13.46    10.61     8.61  1    -1e-30      0.00 7.507e-01 2.491e-01 2.653e-05 1.770e-05 8.269e-05 -1.000 1.968e-04 -3.046 0.358 -1.818 -2.917 -3.253 -3.431
0.0001957 -1.90000 10.00000 0.8466441035 2.4340091413    0.791  3.140  3.6499  0.748    7  0.000  0.427    32.86    20.74    13.87    10.94     8.87  1    -1e-30      0.00 7.506e-01 2.493e-01 2.644e-05 1.802e-05 8.246e-05 -1.000 1.968e-04 -3.079 0.365 -1.835 -2.946 -3.285 -3.465
0.0001957 -1.90000 10.00000 0.8466441631 2.4340091596    0.791  3.151  3.6490  0.733    7  0.000  0.427    33.94    21.32    14.24    11.23     9.11  1    -1e-30      0.00 7.503e-01 2.495e-01 2.630e-05 1.849e-05 8.212e-05 -1.000 1.968e-04 -3.108 0.372 -1.849 -2.970 -3.312 -3.494
0.0001957 -1.90000 10.00000 0.8466443419 2.4340092145    0.791  3.169  3.6477  0.710    7  0.000  0.426    35.62    22.21    14.81    11.69     9.49  1    -1e-30      0.00 7.501e-01 2.497e-01 2.618e-05 1.890e-05 8.183e-05 -1.000 1.968e-04 -3.152 0.383 -1.870 -3.006 -3.353 -3.538
0.0001957 -1.90000 10.00000 0.8466445208 2.4340092694    0.791  3.183  3.6466  0.691    7  0.000  0.426    37.04    22.97    15.29    12.07     9.80  1    -1e-30      0.00 7.501e-01 2.498e-01 2.613e-05 1.908e-05 8.169e-05 -1.000 1.969e-04 -3.188 0.392 -1.887 -3.036 -3.387 -3.574
0.0001957 -1.90000 10.00000 0.8466446996 2.4340093243    0.791  3.194  3.6459  0.678    7  0.000  0.426    38.12    23.54    15.65    12.36    10.04  1    -1e-30      0.00 7.500e-01 2.498e-01 2.611e-05 1.916e-05 8.163e-05 -1.000 1.969e-04 -3.214 0.399 -1.900 -3.058 -3.411 -3.600
0.0001957 -1.90000 10.00000 0.8466449380 2.4340093975    0.791  3.205  3.6450  0.662    7  0.000  0.426    39.38    24.20    16.07    12.70    10.31  1    -1e-30      0.00 7.500e-01 2.498e-01 2.608e-05 1.925e-05 8.156e-05 -1.000 1.969e-04 -3.243 0.407 -1.913 -3.082 -3.439 -3.629
0.0001957 -1.90000 10.00000 0.8466452360 2.4340094889    0.791  3.225  3.6436  0.638    7  0.000  0.426    41.50    25.31    16.78    13.26    10.77  1    -1e-30      0.00 7.499e-01 2.499e-01 2.603e-05 1.945e-05 8.142e-05 -1.000 1.968e-04 -3.291 0.421 -1.935 -3.121 -3.484 -3.677
0.0001957 -1.90000 10.00000 0.8466457725 2.4340096536    0.791  3.269  3.6403  0.580    7  0.000  0.425    46.88    28.08    18.53    14.67    11.91  1    -1e-30      0.00 7.496e-01 2.502e-01 2.586e-05 1.999e-05 8.103e-05 -1.000 1.969e-04 -3.402 0.455 -1.984 -3.212 -3.587 -3.787
0.0001957 -1.90000 10.00000 0.8466464281 2.4340098549    0.791  3.310  3.6335  0.512    8  0.525  0.441    54.18    31.77    20.84    16.54    13.43  1 -4.74e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.554e-04 -3.505 0.615 -1.967 -3.268 -3.668 -3.882
0.0001957 -1.90000 10.00000 0.8466464877 2.4340098732    0.788  3.102  3.6490  0.780    8  0.526  0.441    30.66    19.54    13.10    10.32     8.38  1 -2.06e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.554e-04 -2.986 0.454 -1.740 -2.849 -3.188 -3.369
0.0001957 -1.90000 10.00000 0.8466466069 2.4340099098    0.786  2.954  3.6599  0.971    8  0.526  0.441    20.44    13.83     9.42     7.38     5.98  2  -1.2e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.554e-04 -2.614 0.339 -1.561 -2.531 -2.830 -2.990
0.0001957 -1.90000 10.00000 0.8466468453 2.4340099830    0.780  2.740  3.6755  1.244    8  0.526  0.441    11.44     8.43     5.87     4.57     3.70  3 -6.01e-08      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 -2.081 0.146 -1.269 -2.034 -2.287 -2.423
0.0001957 -1.90000 10.00000 0.8466472030 2.4340100928    0.772  2.746  3.6749  1.231    8  0.526  0.441    11.71     8.60     5.98     4.66     3.77  3 -6.17e-08      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.554e-04 -2.094 0.158 -1.274 -2.046 -2.301 -2.438
0.0001957 -1.90000 10.00000 0.8466476202 2.4340102208    0.762  2.830  3.6683  1.116    8  0.526  0.441    14.91    10.57     7.28     5.69     4.61  2 -8.16e-08      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.554e-04 -2.304 0.221 -1.395 -2.243 -2.516 -2.662
0.0001957 -1.90000 10.00000 0.8466480970 2.4340103672    0.749  3.009  3.6546  0.874    8  0.527  0.441    24.81    16.28    11.00     8.65     7.02  1 -1.55e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 -2.753 0.459 -1.601 -2.644 -2.964 -3.134
0.0001957 -1.90000 10.00000 0.8466486931 2.4340105502    0.735  3.171  3.6422  0.654    8  0.527  0.441    39.42    24.11    15.99    12.67    10.28  1 -2.95e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 -3.157 0.578 -1.789 -2.980 -3.345 -3.540
0.0001957 -1.90000 10.00000 0.8466493487 2.4340107515    0.720  3.279  3.6337  0.503    8  0.527  0.441    54.20    31.52    20.65    16.43    13.34  1 -4.76e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 -3.427 0.696 -1.889 -3.191 -3.592 -3.805
0.0001957 -1.90000 10.00000 0.8466501236 2.4340109893    0.702  3.338  3.6287  0.413    8  0.528  0.441    65.35    36.85    23.95    19.13    15.53  1 -6.38e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.554e-04 -3.575 0.789 -1.920 -3.297 -3.723 -3.950
0.0001957 -1.90000 10.00000 0.8466509581 2.4340112455    0.683  3.368  3.6259  0.361    8  0.528  0.441    72.76    40.23    26.03    20.83    16.92  0 -7.58e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 -3.649 0.854 -1.924 -3.344 -3.785 -4.020
0.0001957 -1.90000 10.00000 0.8466519117 2.4340115383    0.663  3.385  3.6240  0.323    8  0.529  0.441    78.55    42.77    27.58    22.12    17.96  0 -8.58e-07      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 -3.692 0.909 -1.917 -3.369 -3.820 -4.061
0.0001957 -1.90000 10.00000 0.8466565013 2.4340129472    0.531 -9.999  4.0000  1.848    9  0.532  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.494e-01 2.504e-01 2.692e-05 2.050e-05 8.140e-05 -1.000 1.555e-04 29.767 30.316 29.959 30.227 30.430 30.543
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
0.0001957 -1.90000 10.05000 0.0903137773 1.0846886060    0.090 -3.189  3.4898  5.494    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-17      0.00 7.485e-01 2.513e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.968e-04 12.743 20.304 15.952 13.984 12.739 12.144
0.0001957 -1.90000 10.05000 0.0951937884 1.1296561574    0.095 -3.000  3.5176  5.439    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.78e-17      0.00 7.473e-01 2.525e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 12.270 18.593 14.994 13.153 12.224 11.738
0.0001957 -1.90000 10.05000 0.1003081799 1.1736755836    0.100 -2.813  3.5452  5.384    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-16      0.00 7.459e-01 2.539e-01 3.540e-05 9.550e-06 8.662e-05 -1.000 1.968e-04 11.802 17.051 14.069 12.398 11.708 11.319
0.0001957 -1.90000 10.05000 0.1202969626 1.3212694581    0.120 -2.519  3.5757  5.292    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-16      0.00 7.429e-01 2.569e-01 3.540e-05 9.550e-06 8.662e-05 -1.000 1.969e-04 11.069 15.309 12.880 11.437 10.922 10.625
0.0001957 -1.90000 10.05000 0.1402857602 1.4399919546    0.140 -2.336  3.5903  5.234    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-16      0.00 7.408e-01 2.590e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.969e-04 10.611 14.434 12.228 10.908 10.446 10.181
0.0001957 -1.90000 10.05000 0.1602745503 1.5385366598    0.160 -2.193  3.5998  5.187    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-16      0.00 7.394e-01 2.604e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.968e-04 10.252 13.838 11.754 10.511 10.078 9.830
0.0001957 -1.90000 10.05000 0.1742759347 1.5985087134    0.174 -2.110  3.6043  5.159    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-16      0.00 7.391e-01 2.607e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.969e-04 10.046 13.524 11.495 10.288 9.867 9.626
0.0001957 -1.90000 10.05000 0.2002521604 1.6947338317    0.200 -1.973  3.6119  5.112    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.3e-16      0.00 7.386e-01 2.612e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.969e-04 9.703 13.009 11.067 9.918 9.516 9.289
0.0001957 -1.90000 10.05000 0.2502241135 1.8408943289    0.250 -1.772  3.6228  5.051    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-15      0.00 7.388e-01 2.610e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.968e-04 9.199 12.275 10.447 9.376 9.002 8.792
0.0001957 -1.90000 10.05000 0.3001961708 1.9533066449    0.300 -1.617  3.6319  5.012    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-15      0.00 7.389e-01 2.609e-01 3.539e-05 9.552e-06 8.662e-05 -1.000 1.969e-04 8.812 11.708 9.968 8.960 8.608 8.411
0.0001957 -1.90000 10.05000 0.3501681089 2.0436929139    0.350 -1.490  3.6402  4.985    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-15      0.00 7.387e-01 2.611e-01 3.537e-05 9.553e-06 8.662e-05 -1.000 1.968e-04 8.495 11.237 9.572 8.616 8.283 8.099
0.0001957 -1.90000 10.05000 0.4001400769 2.1186953837    0.400 -1.364  3.6493  4.953    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-15      0.00 7.503e-01 2.495e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 8.180 10.761 9.177 8.274 7.962 7.790
0.0001957 -1.90000 10.05000 0.4501120746 2.1824133859    0.450 -1.208  3.6646  4.910    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-15      0.00 7.507e-01 2.491e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 7.791 10.109 8.664 7.846 7.565 7.415
0.0001957 -1.90000 10.05000 0.5000840425 2.2375407721    0.500 -1.035  3.6829  4.856    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.12e-15      0.00 7.508e-01 2.490e-01 3.539e-05 9.549e-06 8.660e-05 -1.000 1.968e-04 7.358 9.371 8.098 7.374 7.129 7.002
0.0001957 -1.90000 10.05000 0.5500560999 2.2837046950    0.550 -0.833  3.7032  4.775    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-14      0.00 7.825e-01 2.174e-01 3.116e-05 8.413e-06 7.634e-05 -1.000 1.001e-04 6.852 8.562 7.470 6.839 6.628 6.526
0.0001957 -1.90000 10.05000 0.6000280380 2.3211403119    0.600 -0.628  3.7282  4.708    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-14      0.00 7.942e-01 2.056e-01 2.967e-05 8.015e-06 7.276e-05 -1.000 1.664e-04 6.339 7.739 6.837 6.307 6.137 6.063
0.0001957 -1.90000 10.05000 0.6067966819 2.3256686203    0.606 -0.598  3.7321  4.700    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-14      0.00 7.961e-01 2.037e-01 2.942e-05 7.949e-06 7.217e-05 -1.000 1.463e-04 6.266 7.625 6.748 6.234 6.069 5.999
0.0001957 -1.90000 10.05000 0.6195042729 2.3338635962    0.619 -0.543  3.7395  4.683    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-14      0.00 7.999e-01 1.999e-01 2.894e-05 7.821e-06 7.101e-05 -1.000 1.576e-04 6.129 7.413 6.581 6.095 5.942 5.879
0.0001957 -1.90000 10.05000 0.6308434606 2.3408564584    0.631 -0.494  3.7460  4.668    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-14      0.00 8.035e-01 1.963e-01 2.849e-05 7.700e-06 6.992e-05 -1.000 1.691e-04 6.005 7.230 6.435 5.973 5.830 5.774
0.0001957 -1.90000 10.05000 0.6409432888 2.3468460121    0.641 -0.450  3.7518  4.654    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-14      0.00 8.068e-01 1.930e-01 2.807e-05 7.587e-06 6.891e-05 -1.000 1.824e-04 5.894 7.069 6.305 5.864 5.731 5.681
0.0001957 -1.90000 10.05000 0.6499999762 2.3520353107    0.650 -0.410  3.7569  4.640    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-14      0.00 8.100e-01 1.898e-01 2.767e-05 7.481e-06 6.796e-05 -1.000 1.413e-04 5.794 6.926 6.188 5.767 5.641 5.597
0.0001957 -1.90000 10.05000 0.6611459851 2.3581978600    0.661 -0.360  3.7629  4.621    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-14      0.00 8.149e-01 1.849e-01 2.705e-05 7.316e-06 6.648e-05 -1.000 1.815e-04 5.669 6.755 6.044 5.646 5.530 5.492
0.0001957 -1.90000 10.05000 0.6717302203 2.3638326308    0.671 -0.311  3.7684  4.602    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-14      0.00 8.199e-01 1.799e-01 2.642e-05 7.148e-06 6.497e-05 -1.000 1.968e-04 5.548 6.596 5.908 5.531 5.422 5.390
0.0001957 -1.90000 10.05000 0.6821209788 2.3691692373    0.682 -0.263  3.7738  4.582    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-14      0.00 8.251e-01 1.747e-01 2.576e-05 6.973e-06 6.340e-05 -1.000 1.860e-04 5.428 6.442 5.774 5.416 5.315 5.287
0.0001957 -1.90000 10.05000 0.6920056939 2.3740752619    0.692 -0.216  3.7788  4.561    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-14      0.00 8.304e-01 1.694e-01 2.510e-05 6.795e-06 6.181e-05 -1.000 1.731e-04 5.310 6.295 5.644 5.304 5.210 5.188
0.0001957 -1.90000 10.05000 0.6999999881 2.3779266974    0.700 -0.177  3.7828  4.543    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-14      0.00 8.350e-01 1.649e-01 2.453e-05 6.643e-06 6.045e-05 -1.000 1.197e-04 5.213 6.176 5.537 5.211 5.123 5.105
0.0001957 -1.90000 10.05000 0.7023434639 2.3790366275    0.702 -0.166  3.7839  4.538    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-14      0.00 8.364e-01 1.635e-01 2.435e-05 6.600e-06 6.006e-05 -1.000 9.982e-05 5.184 6.142 5.505 5.183 5.097 5.080
0.0001957 -1.90000 10.05000 0.7127637863 2.3838704883    0.712 -0.112  3.7888  4.511    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-14      0.00 8.423e-01 1.576e-01 2.359e-05 6.415e-06 5.843e-05 -1.000 1.690e-04 5.051 5.985 5.360 5.056 4.977 4.965
